ID JCDECAUX,Marques,Année,Reftest,Nom_fichier_visuel,FAMILLE,CLASSE,Nombre de visuels,Type de campagne,Couleur dominante,Couleur propre à la marque ? ,1er point d'accroche,Personnages,Si Egérie : est-elle propre à la marque ou également sur d'autres marques ? ,Utilisation de l'égérie dans le temps,Genre,Tranche d'âge,Quantité/Place du texte dans le visuel,Discours utilisé,"Style de texte 
(Lettres)",Taille du logo,Eléments de branding,Présence d'un QR Code,Langue du claim,Contraste,Place du logo,Notoriété (base YouGov),Mise en avant prix,Charge visuelle,image_path
1942.0,MERCEDES,2019.0,2220531903.0,2220531903 MERCEDES-FEMME,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,2.0,Branding,Noir,Dominante,Personnage,Personne seule,-,-,Les 2,Adulte,Fort,Explicatif/Narratif,Minuscule gras,Petit,Beaucoup,Non,Français,Pas contrasté,Bas droit,0.9,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220531903 MERCEDES-FEMME.jpg
1942.0,MERCEDES,2019.0,2220531903.0,2220531903 MERCEDES-FEMME,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,2.0,Branding,Noir,Dominante,Personnage,Personne seule,-,-,Les 2,Adulte,Fort,Explicatif/Narratif,Minuscule gras,Petit,Beaucoup,Non,Français,Pas contrasté,Bas droit,0.9,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220531903 MERCEDES-FEMME.jpg
,JEEP,2019.0,2220541902.0,2220541902 JEEP,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,1.0,Produit,Bleu,Dominante,Produit/Service,-,-,-,-,-,Moyen ,Descriptif,Majuscule gras,Moyen,Beaucoup,Non,Français,Pas contrasté,Bas droit,0.91,Prix indiqué,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220541902 JEEP.jpg
1940.0,SCHWEPPES,2019.0,2220541907.0,2220541907 SCHWEPPES-AGRUMES-GF,BOISSONS,BOISSONS NON ALCOOLISEES,4.0,Produit,Rose,Présente,Produit/Service,-,-,-,-,-,Moyen ,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas droit,0.87,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220541907 SCHWEPPES-AGRUMES-GF.jpg
1940.0,SCHWEPPES,2019.0,2220541907.0,2220541907 SCHWEPPES-AGRUMES-GF,BOISSONS,BOISSONS NON ALCOOLISEES,4.0,Produit,Rose,Présente,Produit/Service,-,-,-,-,-,Moyen ,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas droit,0.87,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220541907 SCHWEPPES-AGRUMES-GF.jpg
1940.0,SCHWEPPES,2019.0,2220541907.0,2220541907 SCHWEPPES-AGRUMES-GF,BOISSONS,BOISSONS NON ALCOOLISEES,4.0,Produit,Rose,Présente,Produit/Service,-,-,-,-,-,Moyen ,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas droit,0.87,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220541907 SCHWEPPES-AGRUMES-GF.jpg
1940.0,SCHWEPPES,2019.0,2220541907.0,2220541907 SCHWEPPES-AGRUMES-GF,BOISSONS,BOISSONS NON ALCOOLISEES,4.0,Produit,Rose,Présente,Produit/Service,-,-,-,-,-,Moyen ,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas droit,0.87,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220541907 SCHWEPPES-AGRUMES-GF.jpg
1940.0,SCHWEPPES,2019.0,2220541907.0,2220541907 SCHWEPPES-AGRUMES-PF,BOISSONS,BOISSONS NON ALCOOLISEES,1.0,Produit,Rose,Présente,Produit/Service,-,-,-,-,-,Moyen ,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas droit,0.87,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220541907 SCHWEPPES-AGRUMES-PF.jpg
1940.0,SCHWEPPES,2019.0,2220541907.0,2220541907 SCHWEPPES-LEMON-PF,BOISSONS,BOISSONS NON ALCOOLISEES,1.0,Produit,Vert,Dominante,Produit/Service,-,-,-,-,-,Moyen ,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas droit,0.87,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220541907 SCHWEPPES-LEMON-PF.jpg
1944.0,LES VIGNERONS DE CHAMPAGNE,2019.0,2220541908.0,2220541908 SGVC_-1,BOISSONS,BOISSONS ALCOOLISEES,6.0,Produit,Bleu,Présente,Produit/Service,-,-,-,-,-,Faible,Humoristique,Minuscule sans gras ,Petit,Peu,Non,Français,Un peu contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220541908 SGVC_-1.jpg
1944.0,LES VIGNERONS DE CHAMPAGNE,2019.0,2220541908.0,2220541908 SGVC_-2,BOISSONS,BOISSONS ALCOOLISEES,6.0,Produit,Gris,Dominante,Produit/Service,-,-,-,-,-,Faible,Humoristique,Minuscule sans gras ,Petit,Peu,Non,Français,Un peu contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220541908 SGVC_-2.jpg
1944.0,LES VIGNERONS DE CHAMPAGNE,2019.0,2220541908.0,2220541908 SGVC_-3,BOISSONS,BOISSONS ALCOOLISEES,6.0,Produit,Noir,Dominante,Produit/Service,-,-,-,-,-,Faible,Humoristique,Minuscule sans gras ,Petit,Peu,Non,Français,Un peu contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220541908 SGVC_-3.jpg
1944.0,LES VIGNERONS DE CHAMPAGNE,2019.0,2220541908.0,2220541908 SGVC_-4,BOISSONS,BOISSONS ALCOOLISEES,6.0,Produit,Rose,Présente,Produit/Service,-,-,-,-,-,Faible,Humoristique,Minuscule sans gras ,Petit,Peu,Non,Français,Un peu contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220541908 SGVC_-4.jpg
1944.0,LES VIGNERONS DE CHAMPAGNE,2019.0,2220541908.0,2220541908 SGVC_-6,BOISSONS,BOISSONS ALCOOLISEES,6.0,Produit,Vert,Présente,Produit/Service,-,-,-,-,-,Faible,Humoristique,Minuscule sans gras ,Petit,Peu,Non,Français,Un peu contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220541908 SGVC_-6.jpg
1944.0,LES VIGNERONS DE CHAMPAGNE,2019.0,2220541908.0,2220541908 SGVC_-6,BOISSONS,BOISSONS ALCOOLISEES,6.0,Produit,Violet,Présente,Produit/Service,-,-,-,-,-,Faible,Humoristique,Minuscule sans gras ,Petit,Peu,Non,Français,Un peu contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220541908 SGVC_-6.jpg
1937.0,SMART,2019.0,2220511901.0,2220511901 JCD_MU_smart_01,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,1.0,Offre,Bleu,Présente,Produit/Service,-,-,-,-,-,Moyen ,Humoristique,Minuscule gras,Petit,Moyen,Non,Français,Pas contrasté,Haut droit,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220511901 JCD_MU_smart_01.jpg
1938.0,MAYTEA,2019.0,2220511911.0,2220511911 MAYTEA-CITRON,BOISSONS,BOISSONS NON ALCOOLISEES,6.0,Produit,Vert,Dominante,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut milieu,-,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220511911 MAYTEA-CITRON.jpg
1938.0,MAYTEA,2019.0,2220511911.0,2220511911 MAYTEA-CITRON,BOISSONS,BOISSONS NON ALCOOLISEES,6.0,Produit,Vert,Dominante,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut milieu,-,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220511911 MAYTEA-CITRON.jpg
1938.0,MAYTEA,2019.0,2220511911.0,2220511911 MAYTEA-CITRON,BOISSONS,BOISSONS NON ALCOOLISEES,6.0,Produit,Vert,Dominante,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut milieu,-,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220511911 MAYTEA-CITRON.jpg
1938.0,MAYTEA,2019.0,2220511911.0,2220511911 MAYTEA-CITRON,BOISSONS,BOISSONS NON ALCOOLISEES,6.0,Produit,Vert,Dominante,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut milieu,-,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220511911 MAYTEA-CITRON.jpg
1938.0,MAYTEA,2019.0,2220511911.0,2220511911 MAYTEA-CITRON,BOISSONS,BOISSONS NON ALCOOLISEES,6.0,Produit,Vert,Dominante,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut milieu,-,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220511911 MAYTEA-CITRON.jpg
1938.0,MAYTEA,2019.0,2220511911.0,2220511911 MAYTEA-CITRON,BOISSONS,BOISSONS NON ALCOOLISEES,6.0,Produit,Vert,Dominante,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut milieu,-,Aucun,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220511911 MAYTEA-CITRON.jpg
1951.0,SEPHORA,2019.0,2220581929.0,2220581929 CAROLINA-HERRERA-1,DISTRIBUTION,DISTRIBUTION SPECIALISEE,2.0,Produit,Noir,Dominante,Produit/Service,,Uniquement pour la marque,1ère utilisation ,Femme,Jeune adulte,Moyen ,Descriptif,Majuscule gras,Grand,Moyen,Non,Anglais,Un peu contrasté,Bas droit,0.87,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220581929 CAROLINA-HERRERA-1.jpg
1951.0,SEPHORA,2019.0,2220581929.0,2220581929 CAROLINA-HERRERA-2-copie,DISTRIBUTION,DISTRIBUTION SPECIALISEE,2.0,Produit,Noir,Dominante,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Grand,Moyen,Non,Anglais,Un peu contrasté,Bas droit,0.87,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220581929 CAROLINA-HERRERA-2-copie.jpg
1934.0,RENAULT,2019.0,2220491901.0,2220491901 118_5_175_ABRIBUS_TWINGO_FU_042727_HR-copie,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,2.0,Offre,Bleu,Présente,Produit/Service,-,-,-,-,-,Fort,Descriptif,Majuscule gras,Moyen,Beaucoup,Non,Français,Un peu contrasté,Haut droit,0.95,Prix indiqué,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220491901 118_5_175_ABRIBUS_TWINGO_FU_042727_HR-copie.jpg
1934.0,RENAULT,2019.0,2220491901.0,2220491901 118_5_175_ABRIBUS_TWINGO_FU_042727_HR-copie,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,2.0,Offre,Bleu,Présente,Produit/Service,-,-,-,-,-,Fort,Descriptif,Majuscule gras,Moyen,Beaucoup,Non,Français,Un peu contrasté,Haut droit,0.95,Prix indiqué,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220491901 118_5_175_ABRIBUS_TWINGO_FU_042727_HR-copie.jpg
1933.0,OASIS,2019.0,2220471911.0,"2220471911 118,5_175_OASIS_O_VERGER-POM-FRAISE_JCD_044157-copie",BOISSONS,BOISSONS NON ALCOOLISEES,4.0,Produit,Vert,Dominante,Produit/Service,Mascotte,-,-,-,-,Faible,Descriptif,Majuscule gras,Grand,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.88,Aucun,Moyen (4-5),"C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220471911 118,5_175_OASIS_O_VERGER-POM-FRAISE_JCD_044157-copie.jpg"
1933.0,OASIS,2019.0,2220471911.0,"2220471911 118,5_175_OASIS_O_VERGER-POM-FRAISE_JCD_044157-copie",BOISSONS,BOISSONS NON ALCOOLISEES,4.0,Produit,Vert,Dominante,Produit/Service,Mascotte,-,-,-,-,Faible,Descriptif,Majuscule gras,Grand,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.88,Aucun,Moyen (4-5),"C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220471911 118,5_175_OASIS_O_VERGER-POM-FRAISE_JCD_044157-copie.jpg"
1933.0,OASIS,2019.0,2220471911.0,"2220471911 118,5_175_OASIS_O_VERGER-POM-FRAISE_JCD_044157-copie",BOISSONS,BOISSONS NON ALCOOLISEES,4.0,Produit,Vert,Dominante,Produit/Service,Mascotte,-,-,-,-,Faible,Descriptif,Majuscule gras,Grand,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.88,Aucun,Moyen (4-5),"C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220471911 118,5_175_OASIS_O_VERGER-POM-FRAISE_JCD_044157-copie.jpg"
1933.0,OASIS,2019.0,2220471911.0,"2220471911 118,5_175_OASIS_O_VERGER-POM-FRAISE_JCD_044157-copie",BOISSONS,BOISSONS NON ALCOOLISEES,4.0,Produit,Vert,Dominante,Produit/Service,Mascotte,-,-,-,-,Faible,Descriptif,Majuscule gras,Grand,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.88,Aucun,Moyen (4-5),"C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220471911 118,5_175_OASIS_O_VERGER-POM-FRAISE_JCD_044157-copie.jpg"
1930.0,BUT,2019.0,2220461901.0,2220461901 BUT-abacco-copie,DISTRIBUTION,DISTRIBUTION SPECIALISEE,3.0,Offre,Blanc,Dominante,Promotion,-,-,-,-,-,Fort,Descriptif,Majuscule gras,Grand,Peu,Non,Français,Très contrasté,Haut gauche,0.89,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220461901 BUT-abacco-copie.jpg
1931.0,ANDROS,2019.0,2220461905.0,2220461905 ANDROS-compote-fraise-GF,ALIMENTATION,DESSERTS,4.0,Produit,Rouge,Dominante,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas gauche,0.83,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220461905 ANDROS-compote-fraise-GF.jpg
1931.0,ANDROS,2019.0,2220461905.0,2220461905 ANDROS-compote-fraise-PF,ALIMENTATION,DESSERTS,4.0,Produit,Rouge,Dominante,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas gauche,0.83,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220461905 ANDROS-compote-fraise-PF.jpg
1931.0,ANDROS,2019.0,2220461905.0,2220461905 ANDROS-jus-orage-GF,ALIMENTATION,DESSERTS,4.0,Produit,Orange,Présente,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas gauche,0.83,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220461905 ANDROS-jus-orage-GF.jpg
1931.0,ANDROS,2019.0,2220461905.0,2220461905 ANDROS-jus-orage-PF,ALIMENTATION,DESSERTS,4.0,Produit,Orange,Présente,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas gauche,0.83,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220461905 ANDROS-jus-orage-PF.jpg
1929.0,OLD NICK,2019.0,2220461906.0,2220461906 OLD-NICK-GF,BOISSONS,BOISSONS ALCOOLISEES,2.0,Produit,Orange,Dominante,Personnage,Autres,-,-,-,-,Faible,-,Minuscule gras,Grand,Peu,Non,Français,Un peu contrasté,Haut milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220461906 OLD-NICK-GF.jpg
1929.0,OLD NICK,2019.0,2220461906.0,2220461906 OLD-NICK-GF,BOISSONS,BOISSONS ALCOOLISEES,2.0,Produit,Orange,Dominante,Personnage,Autres,-,-,-,-,Faible,-,Minuscule gras,Grand,Peu,Non,Français,Un peu contrasté,Haut milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220461906 OLD-NICK-GF.jpg
1928.0,FREE TELECOM,2019.0,2220451903.0,2220451903 FREE-1-copie,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,2.0,Offre,Blanc,Dominante,Claim,-,-,-,-,-,Fort,Explicatif/Narratif,Majuscule gras,Petit,Peu,Non,Français,Un peu contrasté,Haut milieu,0.9,Prix indiqué,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220451903 FREE-1-copie.jpg
1925.0,SOIGNON,2019.0,2220431907.0,2220431907 SOIGNON-blanc-copie,ALIMENTATION,PRODUITS LAITIERS,2.0,Produit,Vert,Présente,Personnage,Autres,-,-,-,-,Moyen ,Descriptif,Majuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Haut droit,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220431907 SOIGNON-blanc-copie.jpg
1926.0,PACO RABANNE,2019.0,2220431913.0,2220431913 INVICTUS-copie,HYGIENE_BEAUTE,PARFUMS,1.0,Produit,Marron,Présente,Personnage,Personne seule,Uniquement pour la marque,Déjà utilisée,Homme,Jeune adulte,Faible,Descriptif,Minuscule gras,Grand,Moyen,Non,Français,Un peu contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220431913 INVICTUS-copie.jpg
1916.0,BRIDGESTONE,2019.0,2220401908.0,2220401908 BRIDGESTONE,AUTOMOBILE_TRANSPORT,EQUIP.ACCES.VEHICULES,1.0,Offre,Noir,Présente,Produit/Service,-,-,-,-,-,Fort,Descriptif,Majuscule gras,Grand,Peu,Non,Français,Un peu contrasté,Haut milieu,0.65,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220401908 BRIDGESTONE.jpg
1914.0,MCDONALD'S,2019.0,2220351901.0,2220351901 JCD_MU_MAC_DO_01,RESTAURATION,RESTAURATION RAPIDE,1.0,Branding,Bleu,Présente,Personnage,Autres,-,-,-,-,Inexistant,Humoristique,Minuscule sans gras ,Moyen,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.94,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220351901 JCD_MU_MAC_DO_01.jpg
1914.0,MCDONALD'S,2019.0,2220351901.0,2220351901 JCD_MU_MAC_DO_02,RESTAURATION,RESTAURATION RAPIDE,1.0,Branding,Orange,Dominante,Personnage,Autres,-,-,-,-,Inexistant,Humoristique,Minuscule sans gras ,Moyen,Moyen,Non,Français,Un peu contrasté,Haut gauche,0.94,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220351901 JCD_MU_MAC_DO_02.jpg
1968.0,YVES SAINT LAURENT,2019.0,2220701921.0,"2220701921 0,68_NEW_FEM_Abribus_1185x1750QFR-v4-bd",HYGIENE_BEAUTE,PARFUMS,1.0,Produit,Noir,Dominante,Produit/Service,Célébrité,Sur d'autres marques,1ère utilisation ,Femme,Jeune adulte,Faible,-,Majuscule gras,Grand,Beaucoup,Non,Français,Un peu contrasté,Haut gauche,-,Aucun,Moyen (4-5),"C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220701921 0,68_NEW_FEM_Abribus_1185x1750QFR-v4-bd.jpg"
,GILETTE,2019.0,2220311906.0,2220311906 GILLETTE,HYGIENE_BEAUTE,PRODUITS DE TOILETTE,1.0,Produit,Blanc,Dominante,Claim,-,-,-,-,-,Fort,Explicatif/Narratif,Majuscule gras,Petit,Peu,Non,Français,Très contrasté,Bas droit,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220311906 GILLETTE.jpg
1905.0,FREE TELECOM,2019.0,2220281903.0,2220281903 FREE-GF-1,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,1.0,Produit,Noir,Dominante,Produit/Service,-,-,-,-,-,Moyen ,Humoristique,Minuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Bas droit,0.9,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220281903 FREE-GF-1.jpg
2146.0,SFR,2020.0,2220992006.0,2220992006 120_176_ABRIBUS_SFR_OOH_BOX_8_057875_HR-(1)-copie,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,2.0,Offre,Violet,Présente,Produit/Service,-,-,-,-,-,Moyen ,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut gauche,0.91,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220992006 120_176_ABRIBUS_SFR_OOH_BOX_8_057875_HR-(1)-copie.jpg
2146.0,SFR,2020.0,2220992006.0,2220992006 120_176_ABRIBUS_SFR_OOH_BOX_8_057875_HR-(1)-copie,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,2.0,Offre,Violet,Présente,Produit/Service,-,-,-,-,-,Moyen ,Descriptif,Majuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut gauche,0.91,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220992006 120_176_ABRIBUS_SFR_OOH_BOX_8_057875_HR-(1)-copie.jpg
2145.0,LES VIGNERONS DE CHAMPAGNE,2020.0,2220982006.0,2220982006 Capture chouquettes copie,BOISSONS,BOISSONS ALCOOLISEES,4.0,Branding,Bleu,Non ,Packshot,-,-,-,-,-,Moyen ,Humoristique,Majuscule gras,Petit,Moyen,Non,Français,Pas contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220982006 Capture chouquettes copie.jpg
2145.0,LES VIGNERONS DE CHAMPAGNE,2020.0,2220982006.0,2220982006 Capture donut copie,BOISSONS,BOISSONS ALCOOLISEES,4.0,Branding,Rose,Présente,Packshot,-,-,-,-,-,Moyen ,Humoristique,Majuscule gras,Petit,Moyen,Non,Français,Pas contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220982006 Capture donut copie.jpg
2145.0,LES VIGNERONS DE CHAMPAGNE,2020.0,2220982006.0,2220982006 Capture pizza copie,BOISSONS,BOISSONS ALCOOLISEES,4.0,Branding,Blanc,Dominante,Packshot,-,-,-,-,-,Moyen ,Humoristique,Majuscule gras,Petit,Moyen,Non,Français,Pas contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220982006 Capture pizza copie.jpg
2145.0,LES VIGNERONS DE CHAMPAGNE,2020.0,2220982006.0,2220982006 Radis-bon,BOISSONS,BOISSONS ALCOOLISEES,4.0,Branding,Jaune,Présente,Packshot,-,-,-,-,-,Moyen ,Humoristique,Majuscule gras,Petit,Moyen,Non,Français,Un peu contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220982006 Radis-bon.jpg
2143.0,LES 2 VACHES,2020.0,2220942001.0,2220942001 LES-2-VACHES-CITRON,ALIMENTATION,PRODUITS LAITIERS,3.0,Produit,Jaune,Dominante,Packshot,-,-,-,-,-,Fort,Humoristique,Majuscule gras,Moyen,Peu,Non,Français,Très contrasté,Dans le corps du visuel,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220942001 LES-2-VACHES-CITRON.jpg
2143.0,LES 2 VACHES,2020.0,2220942001.0,2220942001 LES-2-VACHES-FRAMBOISE,ALIMENTATION,PRODUITS LAITIERS,3.0,Produit,Rose,Dominante,Packshot,-,-,-,-,-,Fort,Humoristique,Majuscule gras,Moyen,Peu,Non,Français,Très contrasté,Dans le corps du visuel,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220942001 LES-2-VACHES-FRAMBOISE.jpg
2143.0,LES 2 VACHES,2020.0,2220942001.0,2220942001 LES-2-VACHES-MYRTILLE,ALIMENTATION,PRODUITS LAITIERS,3.0,Produit,Violet,Dominante,Packshot,-,-,-,-,-,Fort,Humoristique,Majuscule gras,Moyen,Peu,Non,Français,Très contrasté,Dans le corps du visuel,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220942001 LES-2-VACHES-MYRTILLE.jpg
2142.0,FREE TELECOM,2020.0,2220942003.0,2220942003 free-2m²,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,4.0,Offre,Blanc,Non ,Claim,-,-,-,-,-,Fort,Explicatif/Narratif,Majuscule gras,Grand,Peu,Non,Français,Pas contrasté,Haut milieu,0.89,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220942003 free-2m².jpg
2142.0,FREE TELECOM,2020.0,2220942003.0,2220942003 free-2m²,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,4.0,Offre,Blanc,Non ,Claim,-,-,-,-,-,Fort,Explicatif/Narratif,Majuscule gras,Grand,Peu,Non,Français,Pas contrasté,Haut milieu,0.89,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220942003 free-2m².jpg
2142.0,FREE TELECOM,2020.0,2220942003.0,2220942003 free-8m²,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,4.0,Offre,Blanc,Non ,Claim,-,-,-,-,-,Fort,Explicatif/Narratif,Majuscule gras,Grand,Peu,Non,Français,Pas contrasté,Haut milieu,0.89,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220942003 free-8m².jpg
2142.0,FREE TELECOM,2020.0,2220942003.0,2220942003 free-8m²,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,4.0,Offre,Blanc,Non ,Claim,-,-,-,-,-,Fort,Explicatif/Narratif,Majuscule gras,Grand,Peu,Non,Français,Pas contrasté,Haut milieu,0.89,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2220942003 free-8m².jpg
